path,s_X,s_Y,e_X,e_Y
/opt/ml/input/data/train/images/001709_female_Asian_46/mask3.jpg,114,131,277,341
/opt/ml/input/data/train/images/001709_female_Asian_46/mask2.jpg,111,135,270,349
/opt/ml/input/data/train/images/001710_male_Asian_58/mask1.jpg,90,116,268,371
/opt/ml/input/data/train/images/001710_male_Asian_58/mask4.jpg,106,120,268,354
/opt/ml/input/data/train/images/001710_male_Asian_58/normal.jpg,104,129,266,356
/opt/ml/input/data/train/images/001710_male_Asian_58/mask5.jpg,106,117,274,375
/opt/ml/input/data/train/images/001710_male_Asian_58/incorrect_mask.jpg,110,123,271,355
/opt/ml/input/data/train/images/001710_male_Asian_58/mask3.jpg,101,128,266,349
/opt/ml/input/data/train/images/001710_male_Asian_58/mask2.jpg,106,122,268,371
/opt/ml/input/data/train/images/001712_female_Asian_56/mask1.jpg,111,102,282,349
/opt/ml/input/data/train/images/001712_female_Asian_56/mask4.jpg,114,104,278,339
/opt/ml/input/data/train/images/001712_female_Asian_56/normal.jpg,111,109,282,353
/opt/ml/input/data/train/images/001712_female_Asian_56/mask5.jpg,107,104,284,376
/opt/ml/input/data/train/images/001712_female_Asian_56/incorrect_mask.jpg,111,110,281,359
/opt/ml/input/data/train/images/001712_female_Asian_56/mask3.jpg,111,105,276,347
/opt/ml/input/data/train/images/001712_female_Asian_56/mask2.jpg,107,115,270,349
/opt/ml/input/data/train/images/001713_female_Asian_53/mask1.jpg,115,144,278,349
/opt/ml/input/data/train/images/001713_female_Asian_53/mask4.jpg,103,131,280,356
/opt/ml/input/data/train/images/001713_female_Asian_53/normal.jpg,111,141,276,358
/opt/ml/input/data/train/images/001713_female_Asian_53/mask5.jpg,106,114,273,333
/opt/ml/input/data/train/images/001713_female_Asian_53/incorrect_mask.jpg,111,158,274,361
/opt/ml/input/data/train/images/001713_female_Asian_53/mask3.jpg,96,136,270,348
/opt/ml/input/data/train/images/001713_female_Asian_53/mask2.jpg,106,141,267,352
/opt/ml/input/data/train/images/001714_female_Asian_35/mask1.jpg,100,157,257,359
/opt/ml/input/data/train/images/001714_female_Asian_35/mask4.jpg,103,158,264,366
/opt/ml/input/data/train/images/001714_female_Asian_35/normal.jpg,100,157,261,352
/opt/ml/input/data/train/images/001714_female_Asian_35/mask5.jpg,102,163,269,380
/opt/ml/input/data/train/images/001714_female_Asian_35/incorrect_mask.jpg,103,160,261,371
/opt/ml/input/data/train/images/001714_female_Asian_35/mask3.jpg,105,167,269,375
/opt/ml/input/data/train/images/001714_female_Asian_35/mask2.jpg,101,158,257,365
/opt/ml/input/data/train/images/001715_male_Asian_43/mask1.jpg,94,152,274,365
/opt/ml/input/data/train/images/001715_male_Asian_43/mask4.jpg,101,134,282,362
/opt/ml/input/data/train/images/001715_male_Asian_43/normal.jpg,99,149,285,385
/opt/ml/input/data/train/images/001715_male_Asian_43/mask5.jpg,103,149,286,365
/opt/ml/input/data/train/images/001715_male_Asian_43/incorrect_mask.jpg,105,150,284,368
/opt/ml/input/data/train/images/001715_male_Asian_43/mask3.jpg,102,140,285,370
/opt/ml/input/data/train/images/001715_male_Asian_43/mask2.jpg,98,155,280,374
/opt/ml/input/data/train/images/001716_male_Asian_27/mask1.jpg,104,146,287,410
/opt/ml/input/data/train/images/001716_male_Asian_27/mask4.jpg,82,138,275,427
/opt/ml/input/data/train/images/001716_male_Asian_27/normal.jpg,102,142,275,386
/opt/ml/input/data/train/images/001716_male_Asian_27/mask5.jpg,78,98,298,421
/opt/ml/input/data/train/images/001716_male_Asian_27/incorrect_mask.jpg,90,125,274,372
/opt/ml/input/data/train/images/001716_male_Asian_27/mask3.jpg,86,118,282,399
/opt/ml/input/data/train/images/001716_male_Asian_27/mask2.jpg,92,140,281,412
/opt/ml/input/data/train/images/001717_male_Asian_56/mask1.jpg,114,112,288,375
/opt/ml/input/data/train/images/001717_male_Asian_56/mask4.jpg,111,109,289,373
/opt/ml/input/data/train/images/001717_male_Asian_56/normal.jpg,104,128,276,381
/opt/ml/input/data/train/images/001717_male_Asian_56/mask5.jpg,105,124,293,381
/opt/ml/input/data/train/images/001717_male_Asian_56/incorrect_mask.jpg,115,124,287,364
/opt/ml/input/data/train/images/001717_male_Asian_56/mask3.jpg,102,111,284,372
/opt/ml/input/data/train/images/001717_male_Asian_56/mask2.jpg,112,129,287,373
/opt/ml/input/data/train/images/001718_male_Asian_55/mask1.jpg,107,112,271,350
/opt/ml/input/data/train/images/001718_male_Asian_55/mask4.jpg,92,127,275,384
/opt/ml/input/data/train/images/001718_male_Asian_55/normal.jpg,108,126,267,349
/opt/ml/input/data/train/images/001718_male_Asian_55/mask5.jpg,110,128,268,360
/opt/ml/input/data/train/images/001718_male_Asian_55/incorrect_mask.jpg,103,125,266,346
/opt/ml/input/data/train/images/001718_male_Asian_55/mask3.jpg,104,112,274,358
/opt/ml/input/data/train/images/001718_male_Asian_55/mask2.jpg,103,116,267,349
/opt/ml/input/data/train/images/001719_female_Asian_50/mask1.jpg,118,150,267,363
/opt/ml/input/data/train/images/001719_female_Asian_50/mask4.jpg,112,157,266,365
/opt/ml/input/data/train/images/001719_female_Asian_50/normal.jpg,108,153,263,362
/opt/ml/input/data/train/images/001719_female_Asian_50/mask5.jpg,115,159,268,361
/opt/ml/input/data/train/images/001719_female_Asian_50/incorrect_mask.jpg,110,153,268,370
/opt/ml/input/data/train/images/001719_female_Asian_50/mask3.jpg,112,158,266,367
/opt/ml/input/data/train/images/001719_female_Asian_50/mask2.jpg,110,156,264,359
/opt/ml/input/data/train/images/001720_female_Asian_18/mask1.jpg,109,128,278,342
/opt/ml/input/data/train/images/001720_female_Asian_18/mask4.jpg,102,127,276,343
/opt/ml/input/data/train/images/001720_female_Asian_18/normal.jpg,101,131,266,335
/opt/ml/input/data/train/images/001720_female_Asian_18/mask5.jpg,102,131,277,352
/opt/ml/input/data/train/images/001720_female_Asian_18/incorrect_mask.jpg,102,130,274,344
/opt/ml/input/data/train/images/001720_female_Asian_18/mask3.jpg,106,129,279,349
/opt/ml/input/data/train/images/001720_female_Asian_18/mask2.jpg,103,133,273,347
/opt/ml/input/data/train/images/001721_female_Asian_35/mask1.jpg,117,148,267,351
/opt/ml/input/data/train/images/001721_female_Asian_35/mask4.jpg,112,151,264,350
/opt/ml/input/data/train/images/001721_female_Asian_35/normal.jpg,116,156,266,355
/opt/ml/input/data/train/images/001721_female_Asian_35/mask5.jpg,114,163,262,362
/opt/ml/input/data/train/images/001721_female_Asian_35/incorrect_mask.jpg,113,153,258,345
/opt/ml/input/data/train/images/001721_female_Asian_35/mask3.jpg,114,146,268,342
/opt/ml/input/data/train/images/001721_female_Asian_35/mask2.jpg,118,149,270,355
/opt/ml/input/data/train/images/001722_male_Asian_30/mask1.jpg,90,119,265,349
/opt/ml/input/data/train/images/001722_male_Asian_30/mask4.jpg,91,121,268,348
/opt/ml/input/data/train/images/001722_male_Asian_30/normal.jpg,105,142,271,363
/opt/ml/input/data/train/images/001722_male_Asian_30/mask5.jpg,91,123,265,348
/opt/ml/input/data/train/images/001722_male_Asian_30/incorrect_mask.jpg,98,134,261,349
/opt/ml/input/data/train/images/001722_male_Asian_30/mask3.jpg,88,119,265,352
/opt/ml/input/data/train/images/001722_male_Asian_30/mask2.jpg,88,115,262,349
/opt/ml/input/data/train/images/001723_female_Asian_35/mask1.jpg,106,140,272,357
/opt/ml/input/data/train/images/001723_female_Asian_35/mask4.jpg,101,153,267,366
/opt/ml/input/data/train/images/001723_female_Asian_35/normal.jpg,106,138,268,351
/opt/ml/input/data/train/images/001723_female_Asian_35/mask5.jpg,123,155,273,375
/opt/ml/input/data/train/images/001723_female_Asian_35/incorrect_mask.jpg,103,148,266,362
/opt/ml/input/data/train/images/001723_female_Asian_35/mask3.jpg,104,155,270,368
/opt/ml/input/data/train/images/001723_female_Asian_35/mask2.jpg,100,160,261,363
/opt/ml/input/data/train/images/001724_female_Asian_22/mask1.jpg,114,140,266,354
/opt/ml/input/data/train/images/001724_female_Asian_22/mask4.jpg,113,151,268,359
/opt/ml/input/data/train/images/001724_female_Asian_22/normal.jpg,107,150,259,357
/opt/ml/input/data/train/images/001724_female_Asian_22/mask5.jpg,118,154,275,372
/opt/ml/input/data/train/images/001724_female_Asian_22/incorrect_mask.jpg,115,140,267,360
/opt/ml/input/data/train/images/001724_female_Asian_22/mask3.jpg,114,154,275,375
/opt/ml/input/data/train/images/001724_female_Asian_22/mask2.jpg,115,146,268,349
/opt/ml/input/data/train/images/001725_female_Asian_25/mask1.jpg,104,162,265,377
/opt/ml/input/data/train/images/001725_female_Asian_25/mask4.jpg,99,162,261,370
/opt/ml/input/data/train/images/001725_female_Asian_25/normal.jpg,113,150,266,342
/opt/ml/input/data/train/images/001725_female_Asian_25/mask5.jpg,97,162,264,377
/opt/ml/input/data/train/images/001725_female_Asian_25/incorrect_mask.jpg,108,152,261,343
/opt/ml/input/data/train/images/001725_female_Asian_25/mask3.jpg,97,160,265,371
/opt/ml/input/data/train/images/001725_female_Asian_25/mask2.jpg,99,166,261,378
/opt/ml/input/data/train/images/001726_male_Asian_26/mask1.jpg,54,112,287,463
/opt/ml/input/data/train/images/001726_male_Asian_26/mask4.jpg,75,126,289,413
/opt/ml/input/data/train/images/001726_male_Asian_26/normal.jpg,68,136,282,417
/opt/ml/input/data/train/images/001726_male_Asian_26/mask5.jpg,71,129,275,375
/opt/ml/input/data/train/images/001726_male_Asian_26/incorrect_mask.jpg,64,100,299,426
/opt/ml/input/data/train/images/001726_male_Asian_26/mask2.jpg,82,69,299,377
/opt/ml/input/data/train/images/001727_male_Asian_28/mask1.jpg,99,150,268,360
/opt/ml/input/data/train/images/001727_male_Asian_28/mask4.jpg,92,140,263,347
/opt/ml/input/data/train/images/001727_male_Asian_28/normal.jpg,90,152,261,367
/opt/ml/input/data/train/images/001727_male_Asian_28/mask5.jpg,99,136,280,357
/opt/ml/input/data/train/images/001727_male_Asian_28/incorrect_mask.jpg,100,141,270,341
/opt/ml/input/data/train/images/001727_male_Asian_28/mask3.jpg,95,149,265,358
/opt/ml/input/data/train/images/001727_male_Asian_28/mask2.jpg,97,140,270,361
/opt/ml/input/data/train/images/001728_female_Asian_38/mask1.jpg,84,139,294,429
/opt/ml/input/data/train/images/001728_female_Asian_38/mask4.jpg,85,141,279,390
/opt/ml/input/data/train/images/001728_female_Asian_38/normal.jpg,105,162,257,367
/opt/ml/input/data/train/images/001728_female_Asian_38/mask5.jpg,87,123,294,399
/opt/ml/input/data/train/images/001728_female_Asian_38/incorrect_mask.jpg,92,138,271,365
/opt/ml/input/data/train/images/001728_female_Asian_38/mask3.jpg,98,162,288,404
/opt/ml/input/data/train/images/001728_female_Asian_38/mask2.jpg,103,148,296,414
/opt/ml/input/data/train/images/001729_male_Asian_51/mask1.jpg,90,91,303,439
/opt/ml/input/data/train/images/001729_male_Asian_51/mask4.jpg,116,95,312,381
/opt/ml/input/data/train/images/001729_male_Asian_51/normal.jpg,108,128,285,376
/opt/ml/input/data/train/images/001729_male_Asian_51/mask5.jpg,92,111,291,391
/opt/ml/input/data/train/images/001729_male_Asian_51/incorrect_mask.jpg,96,136,292,409
/opt/ml/input/data/train/images/001729_male_Asian_51/mask3.jpg,92,109,291,380
/opt/ml/input/data/train/images/001729_male_Asian_51/mask2.jpg,89,108,302,429
/opt/ml/input/data/train/images/001730_female_Asian_22/mask1.jpg,86,133,286,401
/opt/ml/input/data/train/images/001730_female_Asian_22/mask4.jpg,96,119,298,391
/opt/ml/input/data/train/images/001730_female_Asian_22/normal.jpg,95,161,277,407
/opt/ml/input/data/train/images/001730_female_Asian_22/mask5.jpg,90,131,309,413
/opt/ml/input/data/train/images/001730_female_Asian_22/incorrect_mask.jpg,89,143,281,395
/opt/ml/input/data/train/images/001730_female_Asian_22/mask3.jpg,90,131,303,403
/opt/ml/input/data/train/images/001730_female_Asian_22/mask2.jpg,68,130,282,434
/opt/ml/input/data/train/images/001734_male_Asian_23/mask4.jpg,36,107,290,484
/opt/ml/input/data/train/images/001734_male_Asian_23/normal.jpg,76,138,272,392
/opt/ml/input/data/train/images/001734_male_Asian_23/incorrect_mask.jpg,72,127,279,407
/opt/ml/input/data/train/images/001734_male_Asian_23/mask3.jpg,55,100,296,421
/opt/ml/input/data/train/images/001735_male_Asian_53/mask1.jpg,102,130,303,422
/opt/ml/input/data/train/images/001735_male_Asian_53/mask4.jpg,92,124,306,442
/opt/ml/input/data/train/images/001735_male_Asian_53/normal.jpg,101,139,289,399
/opt/ml/input/data/train/images/001735_male_Asian_53/mask5.jpg,86,118,310,416
/opt/ml/input/data/train/images/001735_male_Asian_53/incorrect_mask.jpg,97,131,297,395
/opt/ml/input/data/train/images/001735_male_Asian_53/mask3.jpg,87,140,296,450
/opt/ml/input/data/train/images/001735_male_Asian_53/mask2.jpg,94,128,296,421
/opt/ml/input/data/train/images/001736_female_Asian_36/mask1.jpg,66,79,276,388
/opt/ml/input/data/train/images/001736_female_Asian_36/mask4.jpg,86,114,297,416
/opt/ml/input/data/train/images/001736_female_Asian_36/normal.jpg,82,105,285,390
/opt/ml/input/data/train/images/001736_female_Asian_36/mask5.jpg,55,97,277,404
/opt/ml/input/data/train/images/001736_female_Asian_36/incorrect_mask.jpg,93,166,274,423
/opt/ml/input/data/train/images/001736_female_Asian_36/mask3.jpg,69,96,280,398
/opt/ml/input/data/train/images/001736_female_Asian_36/mask2.jpg,65,91,286,423
/opt/ml/input/data/train/images/001737_male_Asian_18/mask1.jpg,68,157,284,441
/opt/ml/input/data/train/images/001737_male_Asian_18/mask4.jpg,56,109,305,452
/opt/ml/input/data/train/images/001737_male_Asian_18/normal.jpg,86,167,280,415
/opt/ml/input/data/train/images/001737_male_Asian_18/mask5.jpg,80,153,295,430
/opt/ml/input/data/train/images/001737_male_Asian_18/incorrect_mask.jpg,67,127,284,434
/opt/ml/input/data/train/images/001737_male_Asian_18/mask3.jpg,50,102,295,426
/opt/ml/input/data/train/images/001737_male_Asian_18/mask2.jpg,68,109,313,437
/opt/ml/input/data/train/images/001738_female_Asian_26/mask1.jpg,76,94,299,390
/opt/ml/input/data/train/images/001738_female_Asian_26/mask4.jpg,70,135,286,416
/opt/ml/input/data/train/images/001738_female_Asian_26/normal.jpg,83,176,264,410
/opt/ml/input/data/train/images/001738_female_Asian_26/mask5.jpg,69,120,288,402
/opt/ml/input/data/train/images/001738_female_Asian_26/incorrect_mask.jpg,85,146,291,430
/opt/ml/input/data/train/images/001738_female_Asian_26/mask3.jpg,77,114,299,410
/opt/ml/input/data/train/images/001738_female_Asian_26/mask2.jpg,65,118,283,399
/opt/ml/input/data/train/images/001739_male_Asian_29/mask1.jpg,72,144,286,437
/opt/ml/input/data/train/images/001739_male_Asian_29/mask4.jpg,84,105,313,423
/opt/ml/input/data/train/images/001739_male_Asian_29/normal.jpg,78,96,298,404
/opt/ml/input/data/train/images/001739_male_Asian_29/mask5.jpg,73,119,300,426
/opt/ml/input/data/train/images/001739_male_Asian_29/incorrect_mask.jpg,78,92,309,433
/opt/ml/input/data/train/images/001739_male_Asian_29/mask3.jpg,58,98,282,408
/opt/ml/input/data/train/images/001739_male_Asian_29/mask2.jpg,71,105,310,424
/opt/ml/input/data/train/images/001740_female_Asian_50/mask1.jpg,80,114,319,453
/opt/ml/input/data/train/images/001740_female_Asian_50/mask4.jpg,80,131,298,457
/opt/ml/input/data/train/images/001740_female_Asian_50/normal.jpg,84,127,278,388
/opt/ml/input/data/train/images/001740_female_Asian_50/mask5.jpg,81,162,295,452
/opt/ml/input/data/train/images/001740_female_Asian_50/incorrect_mask.jpg,87,146,286,407
/opt/ml/input/data/train/images/001740_female_Asian_50/mask3.jpg,90,153,300,448
/opt/ml/input/data/train/images/001740_female_Asian_50/mask2.jpg,85,156,293,450
/opt/ml/input/data/train/images/001741_female_Asian_44/mask1.jpg,91,120,296,403
/opt/ml/input/data/train/images/001741_female_Asian_44/mask4.jpg,76,98,285,388
/opt/ml/input/data/train/images/001741_female_Asian_44/normal.jpg,82,135,279,391
/opt/ml/input/data/train/images/001741_female_Asian_44/mask5.jpg,91,117,290,360
/opt/ml/input/data/train/images/001741_female_Asian_44/incorrect_mask.jpg,92,118,290,395
/opt/ml/input/data/train/images/001741_female_Asian_44/mask3.jpg,76,88,293,398
/opt/ml/input/data/train/images/001741_female_Asian_44/mask2.jpg,77,113,291,407
/opt/ml/input/data/train/images/001742_female_Asian_43/mask1.jpg,93,103,284,388
/opt/ml/input/data/train/images/001742_female_Asian_43/mask4.jpg,91,85,298,385
/opt/ml/input/data/train/images/001742_female_Asian_43/normal.jpg,95,112,265,357
/opt/ml/input/data/train/images/001742_female_Asian_43/mask5.jpg,66,81,304,422
/opt/ml/input/data/train/images/001742_female_Asian_43/incorrect_mask.jpg,75,121,266,412
/opt/ml/input/data/train/images/001742_female_Asian_43/mask3.jpg,82,111,283,393
/opt/ml/input/data/train/images/001742_female_Asian_43/mask2.jpg,84,121,282,418
/opt/ml/input/data/train/images/001743_female_Asian_48/mask1.jpg,101,120,278,354
/opt/ml/input/data/train/images/001743_female_Asian_48/mask4.jpg,97,115,289,366
/opt/ml/input/data/train/images/001743_female_Asian_48/normal.jpg,97,111,263,332
/opt/ml/input/data/train/images/001743_female_Asian_48/mask5.jpg,82,118,274,372
/opt/ml/input/data/train/images/001743_female_Asian_48/incorrect_mask.jpg,116,110,288,339
/opt/ml/input/data/train/images/001743_female_Asian_48/mask3.jpg,96,136,277,379
/opt/ml/input/data/train/images/001743_female_Asian_48/mask2.jpg,105,139,284,379
/opt/ml/input/data/train/images/001744_female_Asian_46/mask1.jpg,93,118,282,373
/opt/ml/input/data/train/images/001744_female_Asian_46/mask4.jpg,96,149,288,414
/opt/ml/input/data/train/images/001744_female_Asian_46/normal.jpg,94,117,288,386
/opt/ml/input/data/train/images/001744_female_Asian_46/mask5.jpg,94,123,295,397
/opt/ml/input/data/train/images/001744_female_Asian_46/incorrect_mask.jpg,99,147,277,378
/opt/ml/input/data/train/images/001744_female_Asian_46/mask3.jpg,116,152,305,409
/opt/ml/input/data/train/images/001744_female_Asian_46/mask2.jpg,101,104,306,406
/opt/ml/input/data/train/images/001745_female_Asian_47/mask1.jpg,85,105,291,403
/opt/ml/input/data/train/images/001745_female_Asian_47/mask4.jpg,80,118,308,455
/opt/ml/input/data/train/images/001745_female_Asian_47/normal.jpg,87,122,300,419
/opt/ml/input/data/train/images/001745_female_Asian_47/mask5.jpg,85,129,289,393
/opt/ml/input/data/train/images/001745_female_Asian_47/incorrect_mask.jpg,100,99,304,383
/opt/ml/input/data/train/images/001745_female_Asian_47/mask3.jpg,103,128,308,413
/opt/ml/input/data/train/images/001745_female_Asian_47/mask2.jpg,85,115,286,398
/opt/ml/input/data/train/images/001747_male_Asian_49/mask1.jpg,95,143,283,417
/opt/ml/input/data/train/images/001747_male_Asian_49/mask4.jpg,98,113,287,380
/opt/ml/input/data/train/images/001747_male_Asian_49/normal.jpg,95,110,270,360
/opt/ml/input/data/train/images/001747_male_Asian_49/mask5.jpg,91,109,278,366
